10 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2136.41368215536,9.5959,24.7954,0.077913,4.60911,103.936,0.821469,1.57742,0.141429,0.0887829,0.0735184,-0.0189542,-0.0568333,0.116085,0.0521707,0,0.162504,10,../data/10.csv
10 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2136.41368215536,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10,../data/10.csv
11 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2164.34526597825,7.58913,16.3846,0.066236,2.92188,95.0676,0.971869,1.27854,0.185588,0.107151,0.0766506,0.0267195,-0.0123796,0.0561472,0.0506575,0,0.222,11,../data/11.csv
11 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2164.34526597825,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11,../data/11.csv
12 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2647.82308712526,11.3945,25.836,0.0701106,3.61417,121.691,0.878898,0.936927,0.23434,0.160148,0.115139,-0.0261861,-0.0334877,0.0456374,0.0438325,0,0.34634,12,../data/12.csv
12 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2647.82308712526,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12,../data/12.csv
13 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2636.02465928178,10.0682,22.0176,0.067914,3.0811,95.0928,0.990707,1.15797,0.266293,0.168942,0.134422,0.012893,-0.0215586,0.0330964,0.0444904,0,0.277891,13,../data/13.csv
13 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2636.02465928178,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13,../data/13.csv
14 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2497.00680030735,8.29137,20.3571,0.0748863,3.69016,117.062,1.06622,1.27624,0.199603,0.106799,0.0905347,-0.0099849,-0.0422086,0.0455077,0.046743,0,0.242565,14,../data/14.csv
14 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2497.00680030735,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14,../data/14.csv
15 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2599.44989996486,8.18212,20.1404,0.0659023,2.84754,126.524,1.28503,1.44192,0.260207,0.182312,0.144286,0.00679756,-0.00946007,0.0222199,0.0546802,0,0.203038,15,../data/15.csv
15 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2599.44989996486,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15,../data/15.csv
16 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2402.97004898184,9.49615,22.249,0.0706566,2.86811,93.6192,1.23339,1.03597,0.233401,0.131603,0.0907027,-0.0221441,-0.0251485,0.0194941,0.04168,0,0.317129,16,../data/16.csv
16 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2402.97004898184,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,16,../data/16.csv
17 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2307.44436745832,8.26875,23.3087,0.0724409,4.21257,132.022,1.01986,1.82186,0.277411,0.120073,0.0837773,-0.0068538,-0.0346353,0.0389677,0.0528559,0,0.112722,17,../data/17.csv
17 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2307.44436745832,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17,../data/17.csv
18 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2256.65172101389,9.59205,22.8241,0.0727481,3.386,98.7071,0.886357,1.24449,0.160335,0.121167,0.111529,0.00590707,-0.0237112,0.0660692,0.0477488,0,0.136125,18,../data/18.csv
18 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2256.65172101389,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,18,../data/18.csv
19 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2245.49534255862,10.9645,23.273,0.0674786,3.24233,121.099,0.990835,0.921721,0.307528,0.180873,0.120219,7.53678e-05,-0.0212104,0.0621908,0.0499017,0,0.214807,19,../data/19.csv
19 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2245.49534255862,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19,../data/19.csv
20 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2432.73530687126,10.5954,22.4532,0.0732963,3.3381,98.0717,0.817016,1.05957,0.204111,0.132074,0.0947417,0.00570026,-0.0185607,0.0535092,0.0406691,0,0.308507,20,../data/20.csv
20 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2432.73530687126,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20,../data/20.csv
21 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2335.27443235012,7.83949,19.1876,0.0575181,4.01366,991,1.22722,0.677198,0.352873,0.216318,0.1615,-0.0261392,-0.0340379,0.0131773,0.0569211,0,0.216508,21,../data/21.csv
21 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2335.27443235012,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,21,../data/21.csv
22 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2248.15362657608,9.08224,25.1823,0.0681212,4.17432,191.842,1.07083,1.20785,0.312878,0.15917,0.11375,0.00104246,-0.0304101,0.0413301,0.0504438,0,0.162981,22,../data/22.csv
22 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2248.15362657608,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22,../data/22.csv
23 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2466.06211532443,10.4513,23.4913,0.0679467,3.2855,113.609,0.83314,1.21349,0.175267,0.131228,0.117003,0.0344282,0.00329045,0.0337425,0.0464616,0,0.198503,23,../data/23.csv
23 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2466.06211532443,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23,../data/23.csv
24 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2157.95900625002,8.02952,24.6472,0.0705595,3.7883,101.84,1.06575,1.88234,0.180651,0.136629,0.143419,0.00312733,-0.0372699,0.0392552,0.0431406,0,0.129697,24,../data/24.csv
24 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2157.95900625002,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24,../data/24.csv
25 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2670.05848577474,11.0953,24.9959,0.0758508,3.85811,156.659,0.906942,0.866676,0.192841,0.128449,0.0880717,-0.0315855,-0.0316966,0.0503774,0.0453233,0,0.274474,25,../data/25.csv
25 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2670.05848577474,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,25,../data/25.csv
26 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2745.41842184383,10.1707,23.5106,0.07468,4.00774,114.321,0.863098,1.17229,0.244258,0.12595,0.0895008,0.00354435,-0.0344358,0.0536143,0.0507709,0,0.00926554,26,../data/26.csv
26 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2745.41842184383,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,26,../data/26.csv
27 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2143.77086814677,8.55934,24.6107,0.0709244,3.68664,148.114,1.28223,1.71998,0.168847,0.123236,0.123081,-0.00921023,-0.0343651,0.023573,0.0478194,0,0.263385,27,../data/27.csv
27 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2143.77086814677,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,27,../data/27.csv
28 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2511.87364046063,4.73332,17.9386,0.0579911,4.69215,991,1.19642,2.19292,0.370262,0.154959,0.103992,0.0542028,-0.0169705,0.0481219,0.0536106,0,0.169374,28,../data/28.csv
28 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2511.87364046063,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,28,../data/28.csv
29 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,1966.85615422553,8.87966,22.2752,0.0770551,3.87726,99.7795,0.962891,1.10404,0.145475,0.0793514,0.0464011,-0.016282,-0.0219607,0.0961987,0.048432,0,0.171452,29,../data/29.csv
29 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,1966.85615422553,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,29,../data/29.csv
30 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2294.22417221421,6.39008,18.9784,0.0612725,4.55381,855.657,1.11072,1.43759,0.283166,0.136376,0.0873452,0.00780256,-0.0295929,0.0515644,0.0587939,0,0.128456,30,../data/30.csv
30 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2294.22417221421,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30,../data/30.csv
31 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2117.58467272654,7.40173,18.3515,0.0561137,3.28149,991,1.17054,1.90891,0.170378,0.136979,0.170679,0.00419626,-0.020058,0.0091805,0.0467763,0,0.263634,31,../data/31.csv
31 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2117.58467272654,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31,../data/31.csv
32 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2025.91424592118,9.20299,26.1251,0.0752895,4.24961,102.118,0.878351,1.51361,0.144101,0.0698181,0.0470226,-0.0127924,-0.0360063,0.0684834,0.0438723,0,0.173795,32,../data/32.csv
32 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2025.91424592118,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,32,../data/32.csv
33 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2162.09740672166,9.57333,24.3985,0.0870355,5.10052,111.011,0.724018,0.981239,0.130509,0.0569964,0.0346269,-0.01205,-0.0308343,0.0682932,0.0449311,0,0.127299,33,../data/33.csv
33 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2162.09740672166,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33,../data/33.csv
34 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2385.63720585194,7.75083,20.4351,0.0740131,3.35538,112.259,1.27936,0.792422,0.251898,0.146652,0.138275,-0.00179851,-0.0159192,0.0495595,0.0430926,0,0.315856,34,../data/34.csv
34 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2385.63720585194,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,34,../data/34.csv
35 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2244.70597134682,7.8492,26.8416,0.0857753,4.52996,119.526,1.27374,1.53404,0.219393,0.0798223,0.0317618,-0.0795406,-0.0405032,0.0780121,0.0502297,0,0.0786205,35,../data/35.csv
35 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2244.70597134682,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,35,../data/35.csv
36 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2408.76068951779,9.90974,29.2734,0.0846305,5.13671,112.649,0.951369,1.26955,0.166525,0.0559379,0.0554419,-0.0346863,-0.0500579,0.0474799,0.0445055,0,0.20889,36,../data/36.csv
36 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2408.76068951779,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36,../data/36.csv
37 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2560.02379748976,7.8732,22.4957,0.0710104,3.36626,127.252,1.25557,1.62514,0.188155,0.126765,0.112093,0.00845567,-0.0188749,0.0391869,0.0468643,0,0.230372,37,../data/37.csv
37 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2560.02379748976,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37,../data/37.csv
38 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2181.58704165243,10.4611,25.1588,0.0760555,3.87671,135.675,0.996622,0.953407,0.126239,0.0804439,0.0638403,-0.0104582,-0.0294593,0.0421854,0.0471304,0,0.241168,38,../data/38.csv
38 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2181.58704165243,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38,../data/38.csv
39 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2552.5155144704,10.0608,22.8721,0.0744257,3.6779,85.6902,0.924599,1.14589,0.203977,0.119098,0.0897014,-0.0206022,-0.042178,0.0471718,0.0396068,0,0.351493,39,../data/39.csv
39 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2552.5155144704,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,39,../data/39.csv
40 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2487.24136432431,9.07621,22.8609,0.0743262,3.58541,109.003,0.978704,1.02247,0.167186,0.0753964,0.0423275,-0.0300706,-0.0399235,0.0888918,0.0511353,0,0.0544335,40,../data/40.csv
40 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2487.24136432431,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,../data/40.csv
41 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2353.00257286537,9.44849,19.9442,0.0689063,2.85054,110.475,1.0165,1.26946,0.196011,0.123438,0.100996,-0.00125142,-0.0250138,0.0366305,0.0471233,0,0.162189,41,../data/41.csv
41 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2353.00257286537,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,41,../data/41.csv
42 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2355.12243066185,9.282,22.6671,0.0752948,4.12258,101.664,0.903704,1.16588,0.156275,0.090191,0.0653529,-0.000178684,-0.0286628,0.0613334,0.0486597,0,0.247086,42,../data/42.csv
42 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2355.12243066185,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,42,../data/42.csv
43 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2605.06078843509,9.16417,20.2781,0.0644922,2.84722,76.3462,1.03581,1.26441,0.189721,0.107509,0.111604,0.00619315,-0.0511174,0.0590906,0.0460113,0,0.314197,43,../data/43.csv
43 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2605.06078843509,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,43,../data/43.csv
44 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2836.10660472588,9.80743,21.9802,0.0764897,3.20001,87.5088,1.03331,1.11864,0.154784,0.127349,0.109713,-0.0293162,-0.035875,0.0335568,0.047633,0,0.307714,44,../data/44.csv
44 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2836.10660472588,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,44,../data/44.csv
45 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2180.80878018833,9.30254,21.4144,0.0683325,3.64456,183.319,0.951319,0.881229,0.273274,0.13836,0.0799687,-0.00821461,-0.0284042,0.0595367,0.0481704,0,0.218662,45,../data/45.csv
45 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2180.80878018833,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,45,../data/45.csv
46 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2232.65502931391,9.03686,22.9963,0.0697509,3.15768,112.53,1.16949,1.61905,0.1551,0.108633,0.106695,-0.00362632,-0.0293539,0.0235843,0.044252,0,0.227859,46,../data/46.csv
46 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2232.65502931391,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,46,../data/46.csv
47 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2679.82358806803,10.5337,21.3505,0.0682873,2.97463,118.319,1.08789,0.377236,0.259249,0.18077,0.132949,-0.0493751,-0.0488909,0.0404734,0.0570867,0,0.223992,47,../data/47.csv
47 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2679.82358806803,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,47,../data/47.csv
48 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2383.838966818,8.17704,21.7912,0.0746156,3.62995,119.212,1.03711,1.61341,0.184626,0.164295,0.182341,-0.0128786,-0.0567339,0.0576251,0.044419,0,0.106162,48,../data/48.csv
48 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2383.838966818,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,48,../data/48.csv
49 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2666.22570305808,10.4745,24.3874,0.0712299,3.56005,104.341,0.912071,1.1398,0.260667,0.154301,0.120255,-0.0209845,-0.0476857,0.0447036,0.0497301,0,0.238504,49,../data/49.csv
49 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2666.22570305808,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,49,../data/49.csv
50 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,1972.93108274601,10.2678,26.0103,0.07762,4.29094,122.868,0.914321,1.42224,0.151494,0.0998924,0.0713915,-0.0229664,-0.0332377,0.0627572,0.0535656,0,0.141642,50,../data/50.csv
50 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,1972.93108274601,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,50,../data/50.csv
51 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2183.54981752932,8.33651,21.5304,0.0682762,3.54837,165.708,1.14313,1.49813,0.217277,0.126304,0.0774776,-0.0140394,-0.0254695,0.0804256,0.0557873,0,0.156364,51,../data/51.csv
51 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2183.54981752932,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,51,../data/51.csv
52 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2930.10226153046,9.14571,25.1886,0.0789293,3.69712,118.122,1.14665,0.930011,0.204227,0.107496,0.0738138,-0.0506457,-0.0513653,0.0571176,0.049721,0,0.212655,52,../data/52.csv
52 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2930.10226153046,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,52,../data/52.csv
53 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,1951.97401407126,8.35933,22.3464,0.0682465,3.25912,126.035,1.21085,1.21055,0.208211,0.133459,0.134295,0.0109553,-0.0282885,0.0411242,0.0466194,0,0.099792,53,../data/53.csv
53 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,1951.97401407126,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,53,../data/53.csv
54 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2702.76900973104,9.26231,22.9989,0.0726541,3.67419,108.498,0.996945,1.32764,0.242763,0.114695,0.0777403,0.00342807,-0.0297917,0.0550569,0.0475038,0,0.235907,54,../data/54.csv
54 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2702.76900973104,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,54,../data/54.csv
55 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2647.30625795421,10.4496,22.8001,0.0660929,2.93879,116.655,0.985604,1.00179,0.260776,0.174644,0.147972,0.00744117,-0.0295895,0.0387644,0.0502131,0,0.213408,55,../data/55.csv
55 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2647.30625795421,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,55,../data/55.csv
56 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2370.13951825682,11.4405,21.1682,0.0741761,3.70168,92.3186,0.835407,0.312005,0.318513,0.196868,0.135643,-0.00902635,-0.0205112,0.0376477,0.043311,0,0.26899,56,../data/56.csv
56 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2370.13951825682,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,56,../data/56.csv
57 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2370.73208535441,10.6454,28.1231,0.0671964,3.71441,164.857,1.02523,1.10491,0.255088,0.142934,0.0977522,-0.0249245,-0.0432499,0.0509988,0.0461324,0,0.260172,57,../data/57.csv
57 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2370.73208535441,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,57,../data/57.csv
58 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2483.31287314508,8.28144,24.7556,0.0784902,3.93767,158.201,1.17073,1.45664,0.251978,0.101022,0.0581387,-0.0594235,-0.0361922,0.0721134,0.0468015,0,0.29275,58,../data/58.csv
58 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2483.31287314508,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,58,../data/58.csv
59 phase1 2 CMT like 1004 but diff. initial on V3,,1,0,2130.88439532201,12.7931,28.6924,0.0807771,4.52111,112.426,0.86059,0.786562,0.245584,0.108101,0.0475937,-0.0266894,-0.0111473,0.04841,0.0402807,0,0.359687,59,../data/59.csv
59 phase1 2 CMT like 1004 but diff. initial on V3,RSE,1,0,2130.88439532201,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,59,../data/59.csv
60 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2091.24840791372,10.0739,24.7418,0.0786926,3.83472,89.4723,1.03495,1.16295,0.192087,0.101991,0.0918623,-0.0364269,-0.0642957,0.06051,0.0349174,0,0.3275,60,../data/60.csv
60 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2091.24840791372,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,60,../data/60.csv
61 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2533.09461388526,11.0972,27.441,0.0782266,4.74136,146.994,0.969257,1.17042,0.237556,0.0893644,0.0603015,-0.0278631,-0.0397693,0.035423,0.0473699,0,0.112613,61,../data/61.csv
61 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2533.09461388526,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,61,../data/61.csv
62 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2226.63849446593,9.47815,21.9205,0.0706364,3.24036,133.058,1.07582,1.03214,0.151485,0.072976,0.0388906,-0.020594,-0.0258041,0.0703474,0.0531396,0,0.159642,62,../data/62.csv
62 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2226.63849446593,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,62,../data/62.csv
63 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2013.64988690305,9.31443,23.786,0.0689374,3.91831,191.741,1.04984,1.05194,0.218682,0.162384,0.135399,-0.00417668,-0.030126,0.049371,0.0426898,0,0.319939,63,../data/63.csv
63 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,0,2013.64988690305,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63,../data/63.csv
64 phase1 2 CMT like 1004 but diff. initial on V3,,1,0,2454.97131407504,11.4065,22.4702,0.0721611,3.5795,97.2595,0.941542,0.550012,0.284055,0.167693,0.105319,-0.0103113,-0.0292251,0.0850718,0.0488891,0,0.26744,64,../data/64.csv
64 phase1 2 CMT like 1004 but diff. initial on V3,RSE,1,0,2454.97131407504,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,64,../data/64.csv
65 phase1 2 CMT like 1004 but diff. initial on V3,,0,0,2476.73426856747,9.47849,26.8696,0.0736193,3.69136,125.845,1.10778,1.43487,0.11,0.0734308,0.060203,-0.0179045,-0.0358533,0.0540022,0.050413,0,0.204762,65,../data/65.csv
